"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2015","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.220",""
"2015","Luxembourg","Current prices, million euro","Gross domestic product at market prices","52 065.8",""
"2015","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46 292.7",""
"2015","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.807",""
"2015","Hungary","Current prices, million euro","Gross domestic product at market prices","112 701.0",""
"2015","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","110 337.8",""
"2015","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","130.161",""
"2015","Malta","Current prices, million euro","Gross domestic product at market prices","9 996.7",""
"2015","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 871.5",""
"2015","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.797",""
"2015","Netherlands","Current prices, million euro","Gross domestic product at market prices","690 008.0",""
"2015","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","663 458.4",""
"2015","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.393",""
"2015","Austria","Current prices, million euro","Gross domestic product at market prices","344 269.2",""
"2015","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","311 855.7",""
"2015","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.668",""
"2015","Poland","Current prices, million euro","Gross domestic product at market prices","430 465.8",""
"2015","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","418 939.1",""
"2015","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","95.873",""
"2015","Portugal","Current prices, million euro","Gross domestic product at market prices","179 713.2",""
"2015","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","172 198.7",""
"2015","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.103",""
"2015","Romania","Current prices, million euro","Gross domestic product at market prices","160 149.8",""
"2015","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","144 422.6",""
"2015","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.086",""
"2015","Slovenia","Current prices, million euro","Gross domestic product at market prices","38 852.6",""
"2015","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37 122.5",""
"2015","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.497",""
"2015","Slovakia","Current prices, million euro","Gross domestic product at market prices","79 767.6",""
"2015","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","77 392.1",""
"2015","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.380",""
"2015","Finland","Current prices, million euro","Gross domestic product at market prices","211 385.0",""
"2015","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","188 857.7",""
"2015","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.350",""
"2015","Sweden","Current prices, million euro","Gross domestic product at market prices","455 494.7",""
"2015","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","417 222.3",""
"2015","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.286",""
"2015","Iceland","Current prices, million euro","Gross domestic product at market prices","15 795.3",""
"2015","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11 866.7",""
"2015","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2015","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5 649.1",""
"2015","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2015","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.949",""
"2015","Norway","Current prices, million euro","Gross domestic product at market prices","347 632.1",""
"2015","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","352 734.5",""
"2015","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.394",""
"2015","Switzerland","Current prices, million euro","Gross domestic product at market prices","632 770.5",""
"2015","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","498 765.8",""
"2015","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.527",""
"2015","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2 644 716.5",""
"2015","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 069 251.0",""
"2015","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.4",""
"2015","Montenegro","Current prices, million euro","Gross domestic product at market prices","3 654.5",""
"2015","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3 419.6",""
"2015","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.848",""
"2015","North Macedonia","Current prices, million euro","Gross domestic product at market prices","9 072.3",""
"2015","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 021.6",""
"2015","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2015","Albania","Current prices, million euro","Gross domestic product at market prices","10 264.1",""
"2015","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2015","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","104.468",""
"2015","Serbia","Current prices, million euro","Gross domestic product at market prices","35 740.2",""
"2015","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","32 955.4",""
"2015","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","140.729",""
"2015","Turkey","Current prices, million euro","Gross domestic product at market prices","777 042.3",""
"2015","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","823 061.5",""
"2015","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.868",""
"2015","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","14 617.4",""
"2015","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 859.5",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.960",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","5 807.0",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5 148.5",""
"2016","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.100",""
"2016","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","12 551 001.6",""
"2016","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","11 756 736.5",""
"2016","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.894",""
"2016","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","14 985 120.8",""
"2016","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13 863 863.3",""
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.222",""
"2016","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","13 761 942.9",""
"2016","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 683 860.7",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.983",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","10 815 642.4",""
"2016","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 101 290.4",""
"2016","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.983",""
"2016","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","10 815 642.4",""
"2016","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 101 290.4",""
"2016","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.796",""
"2016","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","10 578 447.5",""
"2016","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 880 819.6",""
"2016","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.027",""
"2016","Belgium","Current prices, million euro","Gross domestic product at market prices","430 085.3",""
"2016","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","392 288.3",""
"2016","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.358",""
"2016","Bulgaria","Current prices, million euro","Gross domestic product at market prices","48 640.2",""
"2016","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","43 141.9",""
"2016","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.518",""
"2016","Czechia","Current prices, million euro","Gross domestic product at market prices","177 438.5",""
"2016","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","176 110.5",""
"2016","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.075",""
"2016","Denmark","Current prices, million euro","Gross domestic product at market prices","283 109.7",""
"2016","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","267 665.3",""
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.156",""
"2016","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3 134 740.0",""
"2016","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 850 479.6",""
"2016","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.499",""
"2016","Estonia","Current prices, million euro","Gross domestic product at market prices","21 931.5",""
"2016","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18 058.5",""
"2016","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","141.430",""
"2016","Ireland","Current prices, million euro","Gross domestic product at market prices","270 809.5",""
"2016","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","237 140.5",""
"2016","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","81.029",""
"2016","Greece","Current prices, million euro","Gross domestic product at market prices","174 236.9",""
"2016","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","181 606.2",""
"2016","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.898",""
"2016","Spain","Current prices, million euro","Gross domestic product at market prices","1 113 840.0",""
"2016","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 103 793.0",""
"2016","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.401",""
"2016","France","Current prices, million euro","Gross domestic product at market prices","2 234 129.0",""
"2016","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 123 002.3",""
"2016","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.461",""
"2016","Croatia","Current prices, million euro","Gross domestic product at market prices","46 619.3",""
"2016","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","46 307.5",""
"2016","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.899",""
"2016","Italy","Current prices, million euro","Gross domestic product at market prices","1 695 786.8",""
"2016","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 577 421.4",""
"2016","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.703",""
"2016","Cyprus","Current prices, million euro","Gross domestic product at market prices","18 929.3",""
"2016","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","18 964.1",""
"2016","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.211",""
"2016","Latvia","Current prices, million euro","Gross domestic product at market prices","25 360.3",""
"2016","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","21 842.5",""
"2016","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","123.481",""
"2016","Lithuania","Current prices, million euro","Gross domestic product at market prices","38 889.9",""
"2016","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34 616.5",""
"2016","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.490",""
"2016","Luxembourg","Current prices, million euro","Gross domestic product at market prices","54 867.2",""
"2016","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","48 410.4",""
"2016","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.179",""
"2016","Hungary","Current prices, million euro","Gross domestic product at market prices","116 129.8",""
"2016","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","112 699.0",""
"2016","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.486",""
"2016","Malta","Current prices, million euro","Gross domestic product at market prices","10 589.2",""
"2016","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 234.5",""
"2016","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.072",""
"2016","Netherlands","Current prices, million euro","Gross domestic product at market prices","708 337.0",""
"2016","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","677 999.5",""
"2016","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.490",""
"2016","Austria","Current prices, million euro","Gross domestic product at market prices","357 608.0",""
"2016","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","318 059.8",""
"2016","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.302",""
"2016","Poland","Current prices, million euro","Gross domestic product at market prices","427 091.8",""
"2016","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","432 101.0",""
"2016","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","97.809",""
"2016","Portugal","Current prices, million euro","Gross domestic product at market prices","186 489.8",""
"2016","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","175 676.3",""
"2016","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","120.516",""
"2016","Romania","Current prices, million euro","Gross domestic product at market prices","170 063.4",""
"2016","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","151 214.8",""
"2016","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.345",""
"2016","Slovenia","Current prices, million euro","Gross domestic product at market prices","40 443.2",""
"2016","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","38 307.4",""
"2016","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.918",""
"2016","Slovakia","Current prices, million euro","Gross domestic product at market prices","81 051.5",""
"2016","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","79 042.6",""
"2016","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.202",""
"2016","Finland","Current prices, million euro","Gross domestic product at market prices","217 518.0",""
"2016","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","194 167.4",""
"2016","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.655",""
"2016","Sweden","Current prices, million euro","Gross domestic product at market prices","466 266.5",""
"2016","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","425 861.2",""
"2016","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.490",""
"2016","Iceland","Current prices, million euro","Gross domestic product at market prices","18 804.2",""
"2016","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 614.8",""
"2016","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2016","Liechtenstein","Current prices, million euro","Gross domestic product at market prices","5 637.7",""
"2016","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2016","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.117",""
"2016","Norway","Current prices, million euro","Gross domestic product at market prices","333 471.3",""
"2016","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","356 514.3",""
"2016","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","111.632",""
"2016","Switzerland","Current prices, million euro","Gross domestic product at market prices","628 729.6",""
"2016","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","508 966.5",""
"2016","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.430",""
"2016","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2 434 119.2",""
"2016","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 104 891.5",""
"2016","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.7",""
"2016","Montenegro","Current prices, million euro","Gross domestic product at market prices","3 954.2",""
"2016","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3 520.4",""
"2016","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.063",""
"2016","North Macedonia","Current prices, million euro","Gross domestic product at market prices","9 656.5",""
"2016","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8 250.0",""
"2016","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":",""
"2016","Albania","Current prices, million euro","Gross domestic product at market prices","10 719.9",""
"2016","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":",""
"2016","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","107.956",""
"2016","Serbia","Current prices, million euro","Gross domestic product at market prices","36 779.3",""
"2016","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","34 055.6",""
"2016","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","145.406",""
"2016","Turkey","Current prices, million euro","Gross domestic product at market prices","785 618.9",""
"2016","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","850 412.5",""
"2016","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.234",""
"2016","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","15 289.9",""
"2016","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 296.1",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","121.720",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6 070.1",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5 358.1",""
"2017","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.106",""
"2017","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices","13 069 726.6",""
"2017","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 086 625.0",""
"2017","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.735",""
"2017","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices","15 429 516.5",""
"2017","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","14 228 878.7",""
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.825",""
"2017","European Union - 15 countries (1995-2004)","Current prices, million euro","Gross domestic product at market prices","14 099 264.9",""
"2017","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","12 991 722.8",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.743",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Gross domestic product at market prices","11 217 102.3",""
"2017","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 364 331.2",""
"2017","Euro area - 19 countries  (from 2015)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.743",""
"2017","Euro area - 19 countries  (from 2015)","Current prices, million euro","Gross domestic product at market prices","11 217 102.3",""
"2017","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 364 331.2",""
"2017","Euro area - 12 countries (2001-2006)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.514",""
"2017","Euro area - 12 countries (2001-2006)","Current prices, million euro","Gross domestic product at market prices","10 964 641.3",""
"2017","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10 134 607.2",""
"2017","Belgium","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.764",""
"2017","Belgium","Current prices, million euro","Gross domestic product at market prices","444 991.1",""
"2017","Belgium","Chain linked volumes (2010), million euro","Gross domestic product at market prices","398 596.7",""
"2017","Bulgaria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.328",""
"2017","Bulgaria","Current prices, million euro","Gross domestic product at market prices","52 329.0",""
"2017","Bulgaria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","44 653.0",""
"2017","Czechia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.282",""
"2017","Czechia","Current prices, million euro","Gross domestic product at market prices","194 132.9",""
"2017","Czechia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","185 213.1",""
"2017","Denmark","Chain linked volumes, index 2010=100","Gross domestic product at market prices","113.181",""
"2017","Denmark","Current prices, million euro","Gross domestic product at market prices","294 808.2",""
"2017","Denmark","Chain linked volumes (2010), million euro","Gross domestic product at market prices","275 218.1",""
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.048",""
"2017","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Gross domestic product at market prices","3 259 860.0",""
"2017","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 924 648.4",""
"2017","Estonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.180",""
"2017","Estonia","Current prices, million euro","Gross domestic product at market prices","23 857.7",""
"2017","Estonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19 051.6",""
"2017","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","154.341",""
"2017","Ireland","Current prices, million euro","Gross domestic product at market prices","300 386.9",""
"2017","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","258 790.1",""
"2017","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","82.067",""
"2017","Greece","Current prices, million euro","Gross domestic product at market prices","177 151.9",""
"2017","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","183 932.2",""
"2017","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.958",""
"2017","Spain","Current prices, million euro","Gross domestic product at market prices","1 161 867.0",""
"2017","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 136 615.9",""
"2017","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.839",""
"2017","France","Current prices, million euro","Gross domestic product at market prices","2 297 242.0",""
"2017","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2 171 649.2",""
"2017","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","105.985",""
"2017","Croatia","Current prices, million euro","Gross domestic product at market prices","49 238.5",""
"2017","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","47 900.1",""
"2017","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","99.531",""
"2017","Italy","Current prices, million euro","Gross domestic product at market prices","1 736 592.8",""
"2017","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1 603 730.5",""
"2017","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","102.739",""
"2017","Cyprus","Current prices, million euro","Gross domestic product at market prices","20 119.9",""
"2017","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","19 941.7",""
"2017","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.184",""
"2017","Latvia","Current prices, million euro","Gross domestic product at market prices","26 962.3",""
"2017","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","22 552.5",""
"2017","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","128.769",""
"2017","Lithuania","Current prices, million euro","Gross domestic product at market prices","42 276.3",""
"2017","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36 099.0",""
"2017","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.661",""
"2017","Luxembourg","Current prices, million euro","Gross domestic product at market prices","56 814.2",""
"2017","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","49 282.3",""
"2017","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","118.064",""
"2017","Hungary","Current prices, million euro","Gross domestic product at market prices","126 891.0",""
"2017","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","117 564.0",""
"2017","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","146.487",""
"2017","Malta","Current prices, million euro","Gross domestic product at market prices","11 703.5",""
"2017","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","9 984.2",""
"2017","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","109.160",""
"2017","Netherlands","Current prices, million euro","Gross domestic product at market prices","738 146.0",""
"2017","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","697 735.4",""
"2017","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.070",""
"2017","Austria","Current prices, million euro","Gross domestic product at market prices","369 341.3",""
"2017","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","325 692.0",""
"2017","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","125.065",""
"2017","Poland","Current prices, million euro","Gross domestic product at market prices","467 426.6",""
"2017","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","452 974.3",""
"2017","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","101.239",""
"2017","Portugal","Current prices, million euro","Gross domestic product at market prices","195 947.2",""
"2017","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","181 836.1",""
"2017","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","129.338",""
"2017","Romania","Current prices, million euro","Gross domestic product at market prices","187 772.7",""
"2017","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","162 282.9",""
"2017","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.394",""
"2017","Slovenia","Current prices, million euro","Gross domestic product at market prices","43 009.1",""
"2017","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","40 143.7",""
"2017","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.445",""
"2017","Slovakia","Current prices, million euro","Gross domestic product at market prices","84 532.2",""
"2017","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","81 448.1",""
"2017","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.497",""
"2017","Finland","Current prices, million euro","Gross domestic product at market prices","226 301.0",""
"2017","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","200 366.0",""
"2017","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.574",""
"2017","Sweden","Current prices, million euro","Gross domestic product at market prices","480 025.5",""
"2017","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","436 797.0",""
"2017","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.586",""
